episode,alpha_emp,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_extraction,stock_level,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
2427,0.5,1,0,0,2,1.0,0.0,0.0,2.0,0.8333,0.5,0.5,1.1667,0.05,0.05,0.05,0.05,3,4,3.0,1,1.0,2.01
2428,0.5,0,1,0,0,0.0,1.0,0.0,0.0,0.1667,0.5,0.1667,0.1667,0.05,0.05,0.05,0.05,1,5,1.0,1,1.0,1.99
2429,0.5,1,0,0,2,1.0,0.0,0.0,2.0,0.8333,0.5,0.5,1.1667,0.05,0.05,0.05,0.05,3,4,3.0,1,1.0,2.01
2430,0.5,0,1,0,0,0.0,1.0,0.0,0.0,0.1667,0.5,0.1667,0.1667,0.05,0.05,0.05,0.05,1,5,1.0,1,1.0,1.99
2431,0.5,1,0,0,2,1.0,0.0,0.0,2.0,0.8333,0.5,0.5,1.1667,0.05,0.05,0.05,0.05,3,4,3.0,1,1.0,2.01
2432,0.5,0,1,0,0,0.0,1.0,0.0,0.0,0.1667,0.5,0.1667,0.1667,0.05,0.05,0.05,0.05,1,5,1.0,1,1.0,1.99
2433,0.5,1,0,0,2,1.0,0.0,0.0,2.0,0.8333,0.5,0.5,1.1667,0.05,0.05,0.05,0.05,3,4,3.0,1,1.0,2.01
2434,0.5,0,1,0,0,0.0,1.0,0.0,0.0,0.1667,0.5,0.1667,0.1667,0.05,0.05,0.05,0.05,1,5,1.0,1,1.0,1.99
2435,0.5,1,0,0,2,1.0,0.0,0.0,2.0,0.8333,0.5,0.5,1.1667,0.05,0.05,0.05,0.05,3,4,3.0,1,1.0,2.01
2436,0.5,0,1,0,0,0.0,1.0,0.0,0.0,0.1667,0.5,0.1667,0.1667,0.05,0.05,0.05,0.05,1,5,1.0,1,1.0,1.99
2437,0.5,1,0,0,2,1.0,0.0,0.0,2.0,0.8333,0.5,0.5,1.1667,0.05,0.05,0.05,0.05,3,4,3.0,1,1.0,2.01
2438,0.5,0,2,0,0,0.0,2.0,0.0,0.0,0.3333,1.0,0.3333,0.3333,0.05,0.05,0.05,0.05,2,4,2.0,1,1.0,2.0
2439,0.5,0,2,0,0,0.0,2.0,0.0,0.0,0.3333,1.0,0.3333,0.3333,0.05,0.05,0.05,0.05,2,4,2.0,1,1.0,2.01
2440,0.5,2,2,0,0,2.0,2.0,0.0,0.0,1.3333,1.3333,0.6667,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,1.0,2.02
2441,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,2.01
2442,0.5,0,2,0,0,0.0,2.0,0.0,0.0,0.3333,1.0,0.3333,0.3333,0.05,0.05,0.05,0.05,2,4,2.0,1,1.0,2.0
2443,0.5,0,2,0,0,0.0,2.0,0.0,0.0,0.3333,1.0,0.3333,0.3333,0.05,0.05,0.05,0.05,2,4,2.0,1,1.0,2.01
2444,0.5,0,2,0,0,0.0,2.0,0.0,0.0,0.3333,1.0,0.3333,0.3333,0.05,0.05,0.05,0.05,2,4,2.0,1,1.0,2.0
2445,0.5,0,2,0,0,0.0,2.0,0.0,0.0,0.3333,1.0,0.3333,0.3333,0.05,0.05,0.05,0.05,2,4,2.0,1,1.0,2.01
2446,0.5,0,2,0,0,0.0,2.0,0.0,0.0,0.3333,1.0,0.3333,0.3333,0.05,0.05,0.05,0.05,2,4,2.0,1,1.0,2.0
2447,0.5,0,2,0,0,0.0,2.0,0.0,0.0,0.3333,1.0,0.3333,0.3333,0.05,0.05,0.05,0.05,2,4,2.0,1,1.0,2.01
2448,0.5,0,2,0,0,0.0,2.0,0.0,0.0,0.3333,1.0,0.3333,0.3333,0.05,0.05,0.05,0.05,2,4,2.0,1,1.0,2.0
2449,0.5,0,2,0,0,0.0,2.0,0.0,0.0,0.3333,1.0,0.3333,0.3333,0.05,0.05,0.05,0.05,2,4,2.0,1,1.0,2.01
2450,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,1.0,2.0
2451,0.5,1,1,1,0,1.0,1.0,1.0,0.0,0.8333,0.8333,0.8333,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,2.0
2452,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,2.0
2453,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,1.0,2.02
2454,0.5,1,1,1,0,1.0,1.0,1.0,0.0,0.8333,0.8333,0.8333,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,2.02
2455,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,2.02
2456,0.5,1,1,1,0,1.0,1.0,1.0,0.0,0.8333,0.8333,0.8333,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,2.02
2457,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,2.01
2458,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,1.0,2.01
2459,0.5,1,1,1,0,1.0,1.0,1.0,0.0,0.8333,0.8333,0.8333,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,2.03
2460,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,2.0
2461,0.5,1,2,0,1,1.0,2.0,0.0,1.0,1.0,1.3333,0.6667,1.0,0.05,0.05,0.05,0.05,4,2,4.0,1,1.0,2.03
2462,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,2.0
2463,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,1.0,2.02
2464,0.5,1,1,1,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,5,0,-2.0,0,0.99,1.97
2465,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,0.99,1.96
2466,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.93
2467,0.5,0,2,0,0,0.0,2.0,0.0,0.0,0.3333,1.0,0.3333,0.3333,0.05,0.05,0.05,0.05,2,4,2.0,1,0.99,1.94
2468,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.99,1.94
2469,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.93
2470,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.92
2471,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2472,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.95
2473,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2474,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.95
2475,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2476,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.95
2477,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2478,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.95
2479,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2480,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.95
2481,0.5,2,0,1,0,2.0,0.0,1.0,0.0,1.1667,0.5,0.8333,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,0.99,1.95
2482,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.94
2483,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.99,1.94
2484,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.95
2485,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2486,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.95
2487,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2488,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.95
2489,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.93
2490,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.92
2491,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2492,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.95
2493,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2494,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2495,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.95
2496,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2497,0.5,2,0,1,0,2.0,0.0,1.0,0.0,1.1667,0.5,0.8333,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,0.99,1.96
2498,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.93
2499,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.99,1.94
2500,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,5,0.0,1,0.99,1.93
2501,0.5,1,0,0,2,1.0,0.0,0.0,2.0,0.8333,0.5,0.5,1.1667,0.05,0.05,0.05,0.05,3,4,3.0,1,0.99,1.93
2502,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,0.99,1.96
2503,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.93
2504,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,4,2.0,1,0.99,1.94
2505,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.99,1.94
2506,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.95
2507,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2508,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.95
2509,0.5,2,0,1,0,2.0,0.0,1.0,0.0,1.1667,0.5,0.8333,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,0.99,1.95
2510,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.94
2511,0.5,1,0,1,0,1.0,0.0,1.0,0.0,0.6667,0.3333,0.6667,0.3333,0.05,0.05,0.05,0.05,2,4,2.0,1,0.99,1.93
2512,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,0.99,1.96
2513,0.5,1,0,0,1,1.0,0.0,0.0,1.0,0.6667,0.3333,0.3333,0.6667,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.95
2514,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.94
2515,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,0.99,1.95
2516,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.94
2517,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,0.99,1.94
2518,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.91
2519,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,0.99,1.95
2520,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.94
2521,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,0.99,1.95
2522,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.94
2523,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,0.99,1.95
2524,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.94
2525,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,0.99,1.95
2526,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.94
2527,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,0.99,1.95
2528,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.94
2529,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,0.99,1.95
2530,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.94
2531,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,0.99,1.95
2532,0.5,0,1,0,0,0.0,1.0,0.0,0.0,0.1667,0.5,0.1667,0.1667,0.05,0.05,0.05,0.05,1,3,1.0,1,0.99,1.95
2533,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2534,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.95
2535,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2536,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.95
2537,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2538,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2539,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2540,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.92
2541,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2542,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2543,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2544,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2545,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2546,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2547,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2548,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2549,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2550,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.93
2551,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.92
2552,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.94
2553,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.93
2554,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.92
2555,0.5,2,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,1,-2.0,1,0.99,1.89
2556,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,3,0.0,1,0.99,1.86
2557,0.5,2,0,1,0,2.0,0.0,1.0,0.0,1.1667,0.5,0.8333,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,0.99,1.89
2558,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.86
2559,0.5,0,2,1,0,0.0,2.0,1.0,0.0,0.5,1.1667,0.8333,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.99,1.86
2560,0.5,2,0,1,0,2.0,0.0,1.0,0.0,1.1667,0.5,0.8333,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,0.99,1.89
2561,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.85
2562,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,0.99,1.89
2563,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.86
2564,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,1.0,1.92
2565,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,1.92
2566,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,1.0,1.96
2567,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,1.94
2568,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,1.0,1.95
2569,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,1.93
2570,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,1.0,1.95
2571,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,1.93
2572,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,1.0,1.95
2573,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.95
2574,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,1.93
2575,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,1.0,1.95
2576,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,1.93
2577,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,1.0,1.95
2578,0.5,2,0,0,0,2.0,0.0,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.95
2579,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,1.93
2580,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,1.0,1.95
2581,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,1.92
2582,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,1.0,1.96
2583,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,1.93
2584,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,1.0,1.95
2585,0.5,0,0,1,0,0.0,0.0,1.0,0.0,0.1667,0.1667,0.5,0.1667,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.94
2586,0.5,2,0,1,0,2.0,0.0,1.0,0.0,1.1667,0.5,0.8333,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.95
2587,0.5,0,0,0,2,0.0,0.0,0.0,2.0,0.3333,0.3333,0.3333,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.95
2588,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,1.93
2589,0.5,0,2,2,0,0.0,2.0,2.0,0.0,0.6667,1.3333,1.3333,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,1.0,1.95
2590,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,1.93
2591,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,1.0,1.95
2592,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,1.93
